,PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl
4686,07et0,5k2/1r3p2/3P3p/2p2Kp1/2PbN3/p5PP/P2R2P1/8 w - - 3 41,d2d4 c5d4 c4c5 d4d3,1112,82,93,427,advantage endgame hangingPiece short,https://lichess.org/2zMkXmlX#81
4687,07eyX,4r2r/1pp1q1b1/p5k1/8/P3bRp1/6Q1/1PPB2PP/R5K1 b - - 1 28,g7d4 g1h1 h8h2 g3h2,1540,346,100,3,defensiveMove equality middlegame short,https://lichess.org/zcv9JQBJ/black#56
4688,07f30,r5kr/p4ppp/2pQpq2/8/4p1PP/8/PPP2P2/2KR3R b - - 0 20,f6f2 d6d8 a8d8 d1d8,647,81,100,182,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/fwvsFXOy/black#40
4689,07f51,2r2r2/1b1pqpk1/4pRpp/4P3/1P1NPQPP/p1P5/1P3R2/7K w - - 0 34,d4b5 a3a2 f2f1 b7a6 c3c4 a6b5,2383,94,89,780,advancedPawn advantage long middlegame,https://lichess.org/9GUjrrdB#67
4690,07fEa,1k2rb2/p1pq1p1r/Qp1p1npp/R2B4/3P3N/8/PPP3PP/5K1R b - - 0 22,f6d5 a6a7 b8c8 a7a8,1040,78,88,130,mate mateIn2 middlegame queensideAttack short,https://lichess.org/g5a3DX48/black#44
4691,07fGJ,r1b2r2/4k1p1/ppp1pq2/4N1pQ/2PP4/8/PP3PPP/R2R2K1 w - - 6 24,d1d3 f6f2 g1h1 f2f1 a1f1 f8f1,1091,85,75,89,backRankMate long mate mateIn3 middlegame sacrifice,https://lichess.org/S9Ej1AL4#47
4692,07fIh,3rr1k1/3q3p/p5pb/1ppNRp2/1P1n4/P2Q1PB1/6PP/1R5K b - - 2 27,e8e5 d5f6 g8g7 f6d7,873,88,91,507,advantage fork middlegame short,https://lichess.org/CNWrE25V/black#54
4693,07fJe,r3r1k1/ppp3bp/3nb1p1/qP4B1/P2pNPP1/3Q4/2P1PK2/R4B1R w - - 1 25,e4f6 g7f6 g5f6 e6c4 d3d4 e8e4,2642,82,94,118,clearance crushing long middlegame,https://lichess.org/KI8IgXKa#49
4694,07fMy,1r5k/pq3pbp/3Q2p1/4p3/3p4/6BP/Pr3PP1/2RR2K1 b - - 6 24,b2b1 c1b1 b7b1 d1b1,1061,82,93,446,crushing middlegame short,https://lichess.org/6ztVvT4k/black#48
4695,07fNP,4rk2/p1p2pQ1/2p5/2p5/3qP3/3PN3/P4RP1/5RK1 b - - 0 27,f8g7 e3f5 g7g8 f5d4,1493,74,92,692,crushing endgame fork short,https://lichess.org/Rle0tOnF/black#54
4696,07fNi,6rr/2k2p2/p2p1p2/3q1P2/B1pP1B2/2P4P/P3Q1PK/8 b - - 3 36,d5f5 e2e7 c7c8 e7d6 f5f4 d6f4,2291,80,89,490,crushing deflection endgame long,https://lichess.org/huIVoblp/black#72
4697,07fOL,2r2rk1/1bq2ppp/p2Pp3/1p3P2/3R4/bNN1Q2P/1PP3P1/2KR4 b - - 0 23,a3b2 c1b2 c7c3 e3c3,1135,241,0,3,crushing hangingPiece middlegame short,https://lichess.org/pTFYG3sr/black#46
4698,07fRV,8/6k1/3p1p2/p2B1Kn1/1p1P2P1/1P2P3/P3R3/2r5 w - - 1 39,e3e4 c1f1 e2f2 f1f2,799,77,100,98,endgame mate mateIn2 short,https://lichess.org/51D2bhp0#77
4699,07fTx,r2q1r1k/4bppB/2p1p3/1n2P3/ppnP3P/5NP1/PP1B1PK1/R2Q3R w - - 1 24,d2e3 c4e3 f2e3 h8h7 f3g5 h7h6,2486,103,85,416,advantage long middlegame,https://lichess.org/W4HuZAJc#47
4700,07fcs,6k1/p1q2pb1/4p1p1/4P2p/2bPB2P/2P2Q2/Pr1B1PP1/3R2K1 w - - 0 23,d2g5 c4e2 f3f4 e2d1,1333,76,97,329,crushing fork interference master masterVsMaster middlegame short,https://lichess.org/mSHYuvk1#45
4701,07fd8,r4rk1/pb4pp/1p1ppq2/1Pn2p2/2PbPP2/2NP3P/R2BB1PK/2Q2R2 w - - 4 21,e4f5 c5b3 c1a3 b3d2 a2d2 d4c3,1599,129,71,15,advantage long master middlegame,https://lichess.org/Bw3ObTiQ#41
4702,07fhF,1k2r2r/2p2p2/1p6/pP1p1Qp1/P1nP4/2P5/5PP1/1R2RKN1 w - - 1 32,f5d5 c4d2,1213,95,100,88,mate mateIn1 middlegame oneMove,https://lichess.org/944BgWcr#63
4703,07fpN,r3k1r1/p1p2p1p/2p4q/8/8/1PNPPN2/P1b1Q2P/R3K3 b Qq - 0 16,h6h5 e1d2 c2d3 d2d3,2062,233,100,8,equality middlegame short trappedPiece,https://lichess.org/BSWMBPqL/black#32
4704,07g2X,3r1rk1/pp2bpp1/1q2n2p/2ppP3/3PPB2/2N5/PP1Q2PP/R4R1K b - - 0 21,c5d4 c3d5 d8d5 e4d5 e6f4 d2f4,1627,191,100,17,crushing fork long middlegame,https://lichess.org/FDXUbeHQ/black#42
4705,07g4C,r2q1r2/1p1b1pkp/p1pp2p1/8/4P3/PP1PN2P/5PP1/1RQ2RK1 b - - 0 20,d8g5 e3f5 g5f5 e4f5,1379,78,86,61,crushing middlegame short,https://lichess.org/i5k0FG6Q/black#40
4706,07gH7,8/R6p/6k1/2p3b1/2P5/1P1P1b2/P6K/8 w - - 0 45,a7c7 g5f4 h2g1 f4c7,1093,129,54,12,crushing endgame fork short,https://lichess.org/cxnNOlrt#89
4707,07gO1,4r1k1/p6p/1p2P1pB/2p5/3r4/P5P1/1P5P/5RK1 b - - 2 31,d4d6 e6e7 d6d1 f1d1,1596,74,96,8997,advancedPawn advantage endgame short,https://lichess.org/jyRccD9q/black#62
4708,07gPV,2kr2r1/1pp5/q2p1n2/4p3/4P2R/P1N5/1PP4Q/2KR4 w - - 3 26,h4h6 f6g4 h2h5 g4h6,1128,77,75,321,advantage fork middlegame short,https://lichess.org/G0tHzjlC#51
4709,07gRJ,rn2k2r/3q4/2p2pp1/p2p1Nn1/P3p3/1P2P2P/1B4B1/R2Q1RK1 w kq - 0 23,f5g3 g5h3 g2h3 d7h3 d1e2 h3g3,1640,76,82,364,crushing kingsideAttack long middlegame,https://lichess.org/RGU00TXp#45
4710,07gp5,r6k/1bb3pp/p2q4/4RQP1/1ppN3P/2P5/PP6/5RK1 b - - 2 27,d6e5 f5f8 a8f8 f1f8,1037,101,71,39,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/ClYuqFPm/black#54
4711,07gpE,4R3/pp3p1k/6p1/2pP3p/6n1/3B1P2/PPPqN1PP/6KR w - - 7 24,f3g4 d2e1,1319,76,81,130,endgame mate mateIn1 oneMove,https://lichess.org/FcK6LWTg#47
4712,07h1S,7k/6b1/2P4p/p7/Pp1P4/1q6/6PP/2Q4K b - - 1 42,b3e6 d4d5 e6f5 c6c7 f5c8 d5d6 b4b3 d6d7,2537,83,92,706,advancedPawn crushing endgame veryLong,https://lichess.org/iEUXTT4G/black#84
4713,07h6q,6k1/1p3p1p/1P4pB/p7/P5P1/2n2PK1/1qp5/4R3 b - - 4 47,c2c1q e1e8,834,159,100,47,endgame mate mateIn1 oneMove,https://lichess.org/MGEP6nug/black#94
4714,07h6r,1r5k/2p3b1/3pQNp1/6P1/q7/7P/5P2/4R1K1 b - - 0 39,a4f4 e6e8 b8e8 e1e8 g7f8 e8f8 h8g7 f6h5 g7f8 h5f4,1829,197,100,12,crushing endgame exposedKing sacrifice veryLong,https://lichess.org/1VxtxIHE/black#78
4715,07hDM,8/7R/8/3n3p/2k2p2/2p5/4K1PP/8 w - - 2 43,h7h5 f4f3 e2f3 c3c2,1939,74,94,2871,advancedPawn crushing endgame short,https://lichess.org/55MLV53D#85
4716,07hJ5,7Q/4kpp1/p1p1p3/P1q2b2/2B5/3PRPp1/1PP1K1P1/r7 w - - 0 29,h8g7 a1e1 e2e1 c5e3,1342,75,92,11192,attraction crushing deflection endgame short,https://lichess.org/9MQBNt6h#57
4717,07hVf,5rk1/p7/3p3p/1Bp1pp2/P7/3P2PK/3r3P/1R6 b - - 3 31,f8b8 b5c4 g8g7 b1b8,914,84,94,514,advantage discoveredAttack endgame short,https://lichess.org/FMkOLUYx/black#62
4718,07hax,rn4rk/pQ2b2p/2p4p/4P3/5q2/2N4P/PP3PP1/R3R1K1 w - - 0 20,b7a8 f4f3 g1f1 f3g2 f1e2 e7c5,2610,89,90,79,advantage long middlegame pin,https://lichess.org/hnjlGG69#39
4719,07hnR,2r5/p1r2pkp/4p1p1/3nN3/3P4/2p3PP/PP2RP2/2R3K1 w - - 0 29,b2c3 d5c3 e2c2 c3e2 c2e2 c7c1,1271,78,79,191,crushing deflection discoveredAttack endgame long,https://lichess.org/R9CKIbIp#57
4720,07hyB,r5k1/1q2pp1p/2b3p1/2Q5/1p6/1P3PPP/5PB1/4R1K1 b - - 0 30,c6f3 e1e7 f3g2 e7b7,1644,83,85,49,advantage endgame master short,https://lichess.org/QTRdP3qE/black#60
4721,07i51,2k3rr/1ppbq2N/p2pp1nQ/5p2/3P4/2N1P3/PPP2PPR/2K4R w - - 1 25,h6g5 h8h7 g5e7 h7e7,1618,76,84,262,advantage middlegame short,https://lichess.org/3Un0m0np#49
4722,07i5h,1k1r4/2p2ppp/BpP3q1/8/1n1P4/8/PP3PPP/2Q1R1K1 w - - 3 23,a6b7 b4d3 c1c3 d3e1,1323,149,100,27,crushing endgame fork short,https://lichess.org/qIju7prc#45
4723,07iBG,8/ppq1pQ2/3p2pk/2pB4/2P2b2/6P1/PP4K1/8 b - - 0 29,f4e5 d5e4 d6d5 f7g6,1929,79,88,244,endgame mate mateIn2 short,https://lichess.org/AUgn9RkB/black#58
4724,07iF4,7k/4Q1p1/7p/4n1P1/1p5P/1Pq5/K7/8 b - - 9 48,e5d3 e7e8 h8h7 g5g6,1706,75,87,447,endgame mate mateIn2 short,https://lichess.org/yBkXP3B2/black#96
4725,07iNC,2r2rk1/pb3p2/1p1pN1pp/2nPp3/2P3P1/qPR1Q3/5PBP/5RK1 b - - 3 22,f7e6 e3h6 c8c7 c3h3,2103,74,91,551,crushing defensiveMove middlegame short,https://lichess.org/2UUNXWyE/black#44
4726,07iQw,1r1r2k1/5pp1/6qp/p1pp4/4n3/P1P1PN2/1PQ2PPP/3RR1K1 w - - 8 24,g1h1 e4g3 h2g3 g6c2,1556,73,96,13499,crushing discoveredAttack middlegame short,https://lichess.org/iF3fPLFh#47
4727,07iR1,5Bk1/ppp3b1/5qpp/3pN3/P2P1nQn/1PP5/4rP1P/R4RK1 b - - 0 32,g8f8 e5d7 f8f7 d7f6,1256,88,71,52,crushing fork middlegame short,https://lichess.org/Hf36xubs/black#64
4728,07iTQ,2k2r2/Qpp5/3p2qr/1p1Pp2p/P3Pp1R/2P3P1/4KP2/R7 b - - 1 30,f4g3 a7a8 c8d7 a8f8,943,79,88,434,crushing endgame short skewer,https://lichess.org/t9sOprxU/black#60
4729,07ifq,8/p3rp2/6p1/4P2k/P4P2/5K2/3r2R1/4R3 b - - 3 36,d2g2 e1h1 g2h2 h1h2,1349,80,71,56,endgame mate mateIn2 rookEndgame short,https://lichess.org/VmcfKYz8/black#72
4730,07igG,5bk1/1p2qp2/p1b4p/6pP/2N5/1PPQN3/1P3PP1/6K1 w - - 13 40,e3d5 e7e1 d3f1 e1f1 g1f1 c6d5,1686,333,100,2,crushing endgame long,https://lichess.org/7RMBQmwN#79
4731,07igg,5r2/p6k/8/3N1pqn/3Q4/5P2/1r4PP/3R2RK w - - 13 42,d4b2 h5g3 h2g3 g5h5,1021,77,82,554,clearance mate mateIn2 middlegame sacrifice short,https://lichess.org/A4sKXo6G#83
4732,07iso,r5k1/2pq3p/3pb1p1/p7/Pp6/1P3NQP/1b3PP1/2RR2K1 w - - 0 27,c1c2 e6b3 c2b2 b3d1,1520,75,92,2141,advantage middlegame short,https://lichess.org/yjoo01kG#53
4733,07j7w,4r1k1/1R3R1p/3B4/6p1/p7/P4P1P/8/4r1K1 w - - 1 32,g1g2 e8e2 g2g3 e1g1,1190,80,60,92,endgame master mate mateIn2 short,https://lichess.org/9uGov2Rc#63
4734,07jEf,6k1/R7/6K1/1pp4P/5B2/3p4/p4r2/8 b - - 3 52,f2g2 f4g5 g2g5 g6g5 d3d2 g5g6 g8f8 a7f7 f8e8 f7f1,2317,159,100,19,crushing defensiveMove endgame exposedKing veryLong,https://lichess.org/yZTcU5d5/black#104
4735,07jGM,r2qrk2/pp2npbQ/6p1/3pp1P1/3p4/BP1P3P/P2N3P/5RK1 b - - 0 21,a7a5 d2f3 d8b8 f3h4 a8a6 h4g6 a6g6 h7g6 f8g8 g6f7,1970,161,91,14,crushing middlegame pin veryLong,https://lichess.org/9uLQ6uHU/black#42
4736,07jJ0,4r1k1/1pq2pp1/p4n1p/P1pP4/6P1/2N1Q2P/1P1R1P2/6K1 w - - 2 26,d5d6 c7c6 e3e8 c6e8,2198,76,87,605,advantage endgame master short,https://lichess.org/X95mguh3#51
4737,07jK5,8/4PK2/2k5/p7/Pp6/2pR4/2P2r2/8 w - - 7 49,f7e8 f2c2 d3e3 c2h2,2350,75,92,2835,crushing defensiveMove endgame master rookEndgame short,https://lichess.org/AZakFOrn#97
4738,07jKX,6k1/5pp1/N3p3/1p1p4/PP4P1/8/6K1/1n6 b - - 0 34,b5a4 b4b5 a4a3 a6b4 b1d2 b5b6 d2c4 b6b7,1489,75,95,3804,advancedPawn crushing endgame knightEndgame quietMove veryLong,https://lichess.org/HvTP3xos/black#68
4739,07jQ3,5k2/1n3ppp/1NN5/p7/8/2P1n2P/PPK3P1/8 w - - 1 30,c2b3 b7c5 b3a3 e3c2,1457,75,90,171,endgame knightEndgame master mate mateIn2 short,https://lichess.org/Aw6a7WpN#59
4740,07jQV,3Q4/p3p1bk/4p1p1/1pq5/6PB/2r4P/P5B1/1R5K w - - 4 31,h4e7 c3c1 d8d1 c1d1,802,78,97,672,crushing middlegame short,https://lichess.org/Sfok99YG#61
4741,07jRF,3r1rk1/4Rp1p/p3R1pQ/1p1p4/2q5/P1P2P2/1P4KP/8 b - - 9 31,d5d4 e6e4 d4d3 e4c4,2217,93,79,34,advantage endgame short,https://lichess.org/KdsPEkxQ/black#62
4742,07jeN,8/p7/7R/4P3/2kr1P2/P4K2/2p2P1P/8 b - - 0 42,c2c1q h6c6 c4d5 c6c1,871,77,73,128,crushing endgame queenRookEndgame short skewer,https://lichess.org/QlvoPG7c/black#84
4743,07jsZ,r1bqkb1r/pppp2pp/5n2/3Pnp2/2P1p3/2N1P3/PP1B1PPP/R2QKBNR w KQkq - 3 7,g1e2 e5d3,1146,89,74,116,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/D28PjRxs#13
4744,07jvW,2k3r1/1pp1p3/p4p2/5P2/8/1B6/PP1RKP2/1r6 b - - 3 31,g8d8 b3e6 c8b8 d2d8,970,80,94,1479,advantage deflection endgame short,https://lichess.org/kNlt4Bek/black#62
4745,07k2s,6r1/1p5k/1qr2pp1/p3p2P/P3P1Q1/4P2B/1P6/6RK b - - 2 32,b6e3 h5g6 h7h6 g4h4 h6g7 h4h7 g7f8 h7f7,1790,76,87,132,endgame mate mateIn4 veryLong,https://lichess.org/n0NAaTNJ/black#64
4746,07kKu,1r3rk1/4bppp/RB2pn2/3p4/4P3/2N2P2/1PP3PP/1R4K1 w - - 0 21,e4d5 b8b6 a6b6 e7c5 g1f1 c5b6,1532,87,65,37,advantage attraction fork long middlegame sacrifice,https://lichess.org/x94Ecc9O#41
4747,07kKy,r4r2/p3p2k/2p1B1p1/2p4p/2P1P3/1P5n/P5PP/2B1RRqK w - - 9 27,f1g1 h3f2,932,91,95,464,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/8auXrpKz#53
4748,07kTc,3k4/8/2P4P/3K1n2/2P5/4Bp2/8/8 w - - 1 64,e3f4 f5e7 d5d6 f3f2 c6c7 d8c8 d6e7 f2f1q,2684,106,91,1005,advancedPawn crushing endgame promotion veryLong,https://lichess.org/1xiDhjj5#127
4749,07kV0,4r1k1/1pp2ppp/p2p4/3Pr2q/2P1PQn1/6N1/PP4P1/2RKR3 b - - 7 26,g4f2 d1c2 h5g4 f4f2,1620,75,93,1997,advantage middlegame short,https://lichess.org/Z10Anl30/black#52
4750,07kZw,3r4/pq1Pk1pp/1p2p3/7Q/2PP1B2/8/5PPP/1R4K1 w - - 2 29,h5e8 d8e8 d7e8q e7e8,722,93,76,102,advantage endgame short,https://lichess.org/4DpotL9L#57
4751,07kgQ,2r3k1/1b3p1p/p3pb2/1p2N1p1/1P6/P1n4P/5PP1/R3RBK1 w - - 0 27,a1c1 f6e5 e1e5 c3e2 f1e2 c8c1,1921,96,60,19,advantage discoveredAttack long middlegame,https://lichess.org/xEvruKLW#53
4752,07kmn,4r2k/p5qp/6p1/2pQR3/P7/B5PP/2P3K1/8 b - - 0 32,g7e5 d5e5 e8e5 a3b2 h8g8 b2e5,1625,77,46,68,attraction crushing endgame long pin,https://lichess.org/A2y1vGeo/black#64
4753,07kro,8/6p1/pb2p1k1/4P3/1ppPNKp1/2P3P1/P5P1/8 w - - 0 56,c3b4 b6d4 e4c5 c4c3 c5b3 c3c2 a2a4 d4b2,2069,78,90,504,advancedPawn clearance crushing endgame veryLong,https://lichess.org/qcgdEZxj#111
4754,07l49,3Q4/6k1/5rp1/1K5p/P4r1P/8/8/8 b - - 2 52,f4h4 d8e7 f6f7 e7h4,1322,77,100,109,crushing endgame queenRookEndgame short,https://lichess.org/yrQLwedF/black#104
4755,07lM1,1k1r3r/pp2Rp1Q/8/3p4/8/8/Pq3PPP/4R1K1 w - - 1 26,h7f7 h8f8 f7f8 d8f8,1730,94,59,33,advantage endgame short,https://lichess.org/Dkn1LOYE#51
4756,07lMV,2R5/5kpp/2K5/8/1P6/p1p4P/8/8 w - - 0 40,c6b5 a3a2 c8c3 a2a1q,1179,74,98,3878,advancedPawn advantage endgame promotion rookEndgame short,https://lichess.org/wKLUvx9J#79
4757,07lPB,1q5r/p5k1/Pp2Q3/5N2/1PP3p1/6b1/7r/R5K1 b - - 2 31,g7h7 e6f7,1563,89,90,3669,master mate mateIn1 middlegame oneMove,https://lichess.org/w5szPy2A/black#62
4758,07lUh,1rb3rk/5R2/p3P3/1p1n2p1/8/Pp3N2/1P3KP1/5R2 b - - 3 40,c8e6 f1h1 e6h3 h1h3,1324,137,100,41,mate mateIn2 middlegame short,https://lichess.org/b2HrdO6U/black#80
4759,07lZT,3N3k/6R1/6Kp/4pp2/4n3/8/3p4/8 b - - 0 57,d2d1q d8f7,1035,89,94,346,endgame master mate mateIn1 oneMove,https://lichess.org/ERMIS3mo/black#114
4760,07lim,nr6/5k2/1PR2P2/2Kp2pp/B2P4/2p4P/8/8 w - - 1 42,c5d5 a8b6 d5e5 b6a4 c6c7 f7g6,2122,166,100,14,crushing endgame fork long,https://lichess.org/7wErKDZY#83
4761,07lnF,7k/8/1R4p1/8/6Pp/8/2R3PK/4rr2 w - - 0 47,g2g3 f1h1 h2g2 h4h3 g2f3 h1f1,1793,97,95,41,crushing endgame long rookEndgame,https://lichess.org/hEz85Iyy#93
4762,07lw1,5rk1/1p4pp/p1q1p3/4B1p1/3PN1Pb/2P2r1P/PP2QP2/5RK1 b - - 9 29,f3h3 f2f3 h4f2 f1f2,2274,84,83,223,crushing middlegame quietMove short,https://lichess.org/ER1RAOYL/black#58
4763,07lwY,3r4/1brP4/p4k1p/1p1Bbp2/4p3/P1N5/1PP3PP/2RR3K b - - 4 35,b7d5 c3d5 f6e6 d5c7,985,87,82,36,advantage fork middlegame short,https://lichess.org/uwMcwKCa/black#70
4764,07lym,5rk1/p2R2bp/4r1p1/3p2q1/2p1p3/2PnN2P/P3QPPB/5RK1 b - - 1 27,f8d8 e2g4 d8d7 g4g5,1839,262,100,4,crushing middlegame short,https://lichess.org/3hcuN6pU/black#54
4765,07mBq,2Q4k/5Rp1/3p3p/Pp6/1P1bP1Pq/3P3P/2r5/5K2 b - - 2 33,h8h7 c8f5 h7g8 f7f8,1223,76,93,1488,endgame mate mateIn2 short,https://lichess.org/FVahcmJH/black#66
4766,07mLm,2r2NB1/pb2k3/1p6/3pN3/2PP4/8/PPK5/8 b - - 0 31,c8f8 e5g6 e7e8 g6f8,801,90,86,496,crushing endgame fork short,https://lichess.org/Mgo97nop/black#62
4767,07mSG,8/1p4k1/2b1p1p1/3pP3/P4N2/8/5KPP/8 b - - 0 34,g6g5 f4e6 g7g6 a4a5,2279,80,86,62,crushing defensiveMove endgame short,https://lichess.org/kjgOE8Fe/black#68
4768,07mT0,r1b1r1k1/pp3pp1/2p3qp/3pP3/4n3/1P2P2P/PBB1QPP1/R4RK1 b - - 0 20,c8h3 f2f3 e4g3 c2g6 g3e2 g1f2,2145,87,63,39,advantage long middlegame,https://lichess.org/ozCnIAu9/black#40
4769,07meX,r3r1k1/1p1q1ppp/2p2n2/p7/P2PP3/2PQ2B1/6PP/R3R1K1 b - - 0 23,f6e4 e1e4 e8e4 d3e4,859,88,93,86,crushing middlegame short,https://lichess.org/C37gwKFP/black#46
4770,07mi1,3kb3/pp3qp1/3Q3p/2pNp3/P1PnP3/1P5P/7K/8 b - - 0 29,e8d7 d6c7 d8e8 c7b8 d7c8 b8c8,1834,76,96,7515,endgame exposedKing long mate mateIn3,https://lichess.org/9mrbiiy5/black#58
4771,07mts,6k1/pbp2pp1/3p3p/2p5/2P3nB/1P5P/PQP3r1/4R1K1 w - - 0 24,g1f1 g4h2,1890,83,75,399,endgame mate mateIn1 oneMove,https://lichess.org/n8QKeH14#47
4772,07mwD,1rbn4/ppN3pp/1n5k/2b1Np2/7B/8/PPB2P1P/R6K b - - 3 21,c5d6 a1g1 d6e5 h4g5 h6h5 c2d1,2326,111,67,22,advantage exposedKing fork long middlegame sacrifice,https://lichess.org/6T5yAyOB/black#42
4773,07mza,5R2/8/5Pkp/6p1/4K1P1/7r/8/8 b - - 2 43,h3h4 e4e5 h4g4 f8g8 g6f7 g8g7,2013,86,100,56,crushing endgame long rookEndgame,https://lichess.org/U0QCsavf/black#86
4774,07n7R,2R5/1p2r2p/1k6/2pP4/2K5/5P2/8/8 b - - 3 46,e7e3 d5d6 e3f3 d6d7,1469,76,97,14282,advancedPawn crushing endgame master rookEndgame short,https://lichess.org/0n5tewnq/black#92
4775,07n8C,r2r4/pp3Bpk/3b2n1/2p5/3p2n1/3P1R2/PPP3PP/R1B4K b - - 2 21,g4e5 f3h3 g6h4 h3h4,1255,207,100,18,mate mateIn2 middlegame short,https://lichess.org/AS6theX9/black#42
4776,07n8s,6k1/pp4p1/4p3/Pqp1PnN1/3rQPP1/1P6/7P/5RK1 w - - 1 37,e4c2 b5f1 g1f1 f5e3 f1e2 e3c2,1868,74,86,635,attraction crushing endgame fork long sacrifice,https://lichess.org/Zw77gijz#73
4777,07n9l,r1b2k2/1p2n1pp/p2p4/3pp2q/1P2P3/PQN3P1/6BP/4R2K b - - 0 22,d5d4 e1f1 f8e8 c3d5,1980,110,67,15,advantage middlegame short,https://lichess.org/BsxLyltm/black#44
4778,07nKJ,3r1rk1/1p3pp1/p1b3q1/P6R/6N1/2P3Q1/6P1/4R2K b - - 0 35,d8d3 g3h4 g6h5 h4h5,1992,76,87,3542,advantage middlegame quietMove short,https://lichess.org/PvuQ4ddw/black#70
4779,07nND,4rbk1/pp5p/6p1/7n/4P3/2N2N1P/PPq3P1/4R1QK w - - 0 29,e1e2 h5g3 h1h2 g3e2,1108,81,77,418,crushing fork middlegame short,https://lichess.org/0Jq8JhSv#57
4780,07nRH,r2q1rk1/1b5p/2p1p1p1/1p2Np1n/pP1Ppb2/P1P1P2P/1B1NQ1P1/R5RK w - - 0 25,e3f4 h5g3 h1h2 g3e2,1402,79,85,252,crushing fork middlegame short,https://lichess.org/sqxca2ws#49
4781,07nVz,1r4k1/pb3p1p/1p4p1/2p3q1/3p1P2/1PP1r2P/P1B1Q1P1/3R1RK1 w - - 0 22,e2e3 g5g2,1054,76,78,119,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/0lXIpJXG#43
4782,07nYX,r3r1k1/1p4p1/4Nb1p/p2p4/3P3P/4Q1P1/Pq3P2/2R1R1K1 b - - 0 23,f6d4 e3d4 b2d4 e6d4 e8e1 c1e1,1486,76,80,292,crushing long middlegame,https://lichess.org/ZvdWhMgT/black#46
4783,07nht,8/pp1R4/1b2nk2/8/8/3K1P2/PP4P1/8 w - - 9 34,d7b7 e6c5 d3c4 c5b7,835,104,73,150,advantage endgame fork short,https://lichess.org/1eki6Ir8#67
4784,07np6,4r1k1/p4ppp/1pN5/3r1B2/8/8/PP3PPP/5RK1 w - - 3 23,f1c1 d5c5 c1b1 c5f5,2409,82,81,394,crushing endgame short,https://lichess.org/P7LrlVBY#45
4785,07npJ,r2q4/2pb1kp1/p1p2n2/2Pp1P1r/3P4/2NQ3P/PP4B1/4RRK1 b - - 2 23,d7f5 f1f5 h5f5 d3f5,1081,79,93,3561,crushing middlegame short,https://lichess.org/zqZjwN7S/black#46
4786,07nsG,r5k1/p4pp1/1p5p/2pbn1q1/4R3/2P5/PP3PPP/R2Q2K1 w - - 0 24,d1d5 e5f3 g1h1 g5d5,1156,77,89,138,crushing discoveredAttack endgame pin short,https://lichess.org/TIkMXPXk#47
4787,07nst,6k1/pp5p/2rp2p1/4rbB1/8/8/PP1K1PPP/3R3R w - - 0 21,h1e1 c6c2,1398,139,100,57,endgame mate mateIn1 oneMove,https://lichess.org/uWyQMWLN#41
4788,07nyk,7R/pp6/7p/8/1P6/1KNq1n2/P4k2/8 b - - 3 56,d3d6 c3e4 f2e3 e4d6,1330,198,87,13,crushing endgame fork short,https://lichess.org/KHcPosYa/black#112
4789,07nyx,8/2p4p/p1p3p1/1p4k1/1P1P1p1P/P2K1PP1/8/8 b - - 0 36,g5f5 g3g4 f5e6 d3e4,1442,76,87,450,crushing endgame pawnEndgame short,https://lichess.org/VE7e1fCF/black#72
4790,07o6i,5Q2/1pr4p/p5pk/4q3/8/1B4P1/P4P1P/6K1 b - - 4 29,e5g7 f8f4 g6g5 f4d6 g7g6 d6c7 g6b1 g1g2,1546,173,88,14,crushing defensiveMove deflection endgame veryLong,https://lichess.org/TpUDoD3g/black#58
4791,07o90,2kr4/2p2p2/p1p2p2/2P4p/8/4RNPb/PPP2P1P/6K1 w - - 5 21,f3h4 d8d1 e3e1 d1e1,630,100,85,48,endgame mate mateIn2 short,https://lichess.org/S2tsVIpX#41
4792,07o9G,4r1k1/1p2q2p/1n4pP/p1p3N1/P2pPb2/3P1N1Q/1PP3P1/4R2K w - - 6 28,b2b3 f4g5 f3g5 e7g5,1143,76,92,891,advantage middlegame short,https://lichess.org/B1QFVA5y#55
4793,07oAi,4Qrk1/pp3p2/1b4pp/nP6/P1p2B2/2q4P/2B2PP1/R3R1K1 b - - 0 22,f8e8 e1e8 g8h7 f4e5,1649,77,83,269,crushing kingsideAttack master middlegame short,https://lichess.org/Esf8aGiG/black#44
4794,07oDR,8/1Q4pk/p6p/8/3p4/4qP2/1P4PP/5K2 b - - 4 37,d4d3 b7e4 e3e4 f3e4,1025,75,100,152,crushing endgame queenEndgame short,https://lichess.org/Gq8DxMil/black#74
4795,07oEz,8/br4kn/p1n3Q1/3pP2p/P2P1N2/5qBP/5P2/6K1 b - - 2 36,g7h8 g6e8 h7f8 e8f8 h8h7 f8f5,1836,76,87,53,crushing exposedKing fork long middlegame,https://lichess.org/xcKPPKAY/black#72
4796,07oFg,8/8/p2p4/1p6/1Pr2k1R/P7/3K4/8 b - - 4 63,f4g3 h4c4 b5c4 a3a4,2157,74,90,627,crushing defensiveMove endgame rookEndgame short,https://lichess.org/bwE3ELQu/black#126
